KitsapCountyBremertonFredMeyerStoresKitsap,Kitsap County,Bremerton,"Fred Meyer Stores, Kitsap",https://www.fredmeyer.com/rx/guest/get-vaccinated,"5050 State Highway 303 NE|Bremerton, WA 98311|",360-792-2833,,"Appointments are required.  Please schedule on our link. If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
KitsapCountyBremertonSaintMichaelMedicalCenterBremerton,Kitsap County,Bremerton,Saint Michael Medical Center Bremerton,,"2520 Cherry Avenue|Bremerton, WA 98310",,,"Vaccination clinic run jointly by Kitsap Public Health District, Kitsap County Emergency Operations Center, and other partners.  For more information, including dates and registration process, visit: http://kcowa.us/vaccine",2/9/21 17:01
KitsapCountyPortOrchardFredMeyerStoresPortOrchard,Kitsap County,Port Orchard,"Fred Meyer Stores, Port Orchard",https://www.fredmeyer.com/rx/guest/get-vaccinated,"1900 SE Sedgwick Rd.|Port Orchard, WA 98366|",360-874-7173,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
KitsapCountyPoulsboSAFEWAYPHARMACY3148,Kitsap County,Poulsbo,SAFEWAY PHARMACY #3148,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyPoulsbo,"19245 10th Ave NE|Poulsbo, WA 98370",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
KitsapCountySilverdaleCostcoPharmacy,Kitsap County,Silverdale,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctx5r67s/?&e_id=5025,"10000 MICKELBERRY ROAD NW|Silverdale, WA 98383",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
KitsapCountySilverdaleStMichaelMedicalCenterformerlyHarrisonMedicalCenter,Kitsap County,Silverdale,St. Michael Medical Center (formerly Harrison Medical Center),https://www.chifranciscan.org/patients-and-visitors/covid-19/vaccine-information.html,"1800 NW Myhre Rd|Silverdale, WA 98383",,,"Vaccine is provided by appointment only. Please visit: COVID 19 Vaccine to schedule an appointment
If you have questions please call: 253-792-2385 8-4:30 seven days a week.",2/9/21 17:01
KittitasCountyCleElumCleElumCentennialCenter,Kittitas County,Cle Elum,Cle Elum Centennial Center,https://www.co.kittitas.wa.us/health/default.aspx,"719 E. 3rd Street|Cle Elum, WA 98926",,,APPOINTMENTS ARE REQUIRED. To schedule visit https://www.co.kittitas.wa.us/health/default.aspx,2/9/21 17:01
KittitasCountyEllensburgFredMeyerStoresEllensburg,Kittitas County,Ellensburg,"Fred Meyer Stores, Ellensburg",https://www.fredmeyer.com/rx/guest/get-vaccinated,"201 S. Water St.|Ellensburg, WA 98926|",509-962-0533,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
KittitasCountyEllensburgKittitasValleyEventsCenter,Kittitas County,Ellensburg,Kittitas Valley Events Center,https://www.co.kittitas.wa.us/health/default.aspx,"901 E. 7th Avenue|Ellensburg, WA 98926",,,APPOINTMENTS ARE REQUIRED. To schedule visit https://www.co.kittitas.wa.us/health/default.aspx,2/9/21 17:01
KittitasCountyEllensburgSAFEWAY271630,Kittitas County,Ellensburg,SAFEWAY #27-1630,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyEllensburg,"400 N Ruby St|Ellensburg, WA 98926",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
KlickitatCountyGoldendaleKlickitatCountyHealthDepartment,Klickitat County,Goldendale,Klickitat County Health Department,,"228 W Main St # Msch14|Goldendale, WA 98620",,,,2/9/21 17:01
KlickitatCountyGoldendaleKLICKITATVALLEYHOSPITAL,Klickitat County,Goldendale,KLICKITAT VALLEY HOSPITAL,,"310 S. Roosevelt St|Goldendale, WA 98620|",509-773-4029,,Call the KVH COVID Help Line at 509-773-4029,2/9/21 17:01
KlickitatCountyWhiteSalmonKlickitatCountyHealthDepartment,Klickitat County,White Salmon,Klickitat County Health Department,,"501 NE Washington St|White Salmon, WA 98672",,,,2/9/21 17:01
KlickitatCountyWhiteSalmonNORTHSHOREMEDICALGROUP,Klickitat County,White Salmon,NORTHSHORE MEDICAL GROUP,https://northshore-medical.com/,"65371 HWY 14|White Salmon, WA 98672|",(509) 493-2133,,call,2/9/21 17:01
KlickitatCountyWhiteSalmonSkylineHospital,Klickitat County,White Salmon,Skyline Hospital,,"211 Skyline Dr|White Salmon, WA 98627||myskylinehealth.org",509-493-1051,,,2/9/21 17:01
LewisCountyCentraliaProvidenceLewisCounty,Lewis County,Centralia,Providence - Lewis County,https://providencecovidvaccinewamt.squarespace.com/southwestwa,,,,"Please visit our link for current planning, scheduling links, and current phase information.",2/9/21 17:01
LewisCountyCentraliaSAFEWAY271495,Lewis County,Centralia,SAFEWAY #27-1495,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyCentralia,"1129 Harrison Ave|Centralia, WA 98531",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
LewisCountyMortonMORTONGENERALHOSPITAL,Lewis County,Morton,MORTON GENERAL HOSPITAL,,"521 Adams Avenue|Morton, WA 98356|",360-496-3777,covidvaccine@myarborhealth.org,"Residents or workers within the Lewis County Hospital District #1 and those due for 2nd doses are prioritized for vaccines. Vaccines are available by appointment only and provided to those who are eligible through Phase Finder. Due to demand, you may be placed on an appointment waitlist clinics in Mossyrock, Morton, or Randle. 
Please contact us at covidvaccine@myarborhealth.org or 360-496-3777 for all COVID vaccine requests.",2/9/21 17:01
LewisCountyWinlockVALLEYVIEWHealthCareWINLOCK,Lewis County,Winlock,VALLEY VIEW Health Care - WINLOCK,,"100 Cedar Crest Drive|Winlock, WA 98596",,Covidphase@vvhc.org,email,2/9/21 17:01
LincolnCountyDavenportNorthBasinDavenport,Lincoln County,Davenport,North Basin - Davenport,,"100 3rd Street|Suite 1|Davenport, WA 99122|",(509) 725-7501,,"Call Reception, let them know you are a 1A individual, ask to be scheduled.",2/9/21 17:01
MasonCountyBelfairQFCStore101,Mason County,Belfair,QFC Store 101,https://www.qfc.com/i/coronavirus-update/vaccine,"NE 201 STATE RT. 300|Belfair, WA 98528",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
MasonCountySheltonFredMeyerStoresShelton,Mason County,Shelton,"Fred Meyer Stores, Shelton",https://www.fredmeyer.com/rx/guest/get-vaccinated,"301 E. Wallace Kneeland Blvd|Shelton, WA 98584|",360-432-5373,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
MasonCountySheltonMasonGeneralHospital,Mason County,Shelton,Mason General Hospital,https://www.masongeneral.com/,"901 Mountain View Dr|Shelton, WA 98584",,,"We are currently vaccinating individuals who qualify for Washington’s Phase 1A. 
For those who will be eligible in Phase B1  please check this website regularly for updates",2/9/21 17:01
OkanoganCountyBrewsterFamilyHealthCenters,Okanogan County,Brewster,Family Health Centers,https://myfamilyhealth.org/covid-vaccine/,"520 West Indian Avenue|Brewster, WA 98812|",509-689-2525,info@fhc.us,Please sign up for the vaccine on our portal,2/9/21 17:01
OkanoganCountyBrewsterFamilyHealthCenters,Okanogan County,Brewster,Family Health Centers,https://myfamilyhealth.org/covid-vaccine/,"525 W Jay Ave|Brewster, WA 98812|",800-660-2129,info@fhc.us,Please complete the vaccine sign up form.,2/9/21 17:01
OkanoganCountyBrewsterTHREERIVERSHOSPITAL,Okanogan County,Brewster,THREE RIVERS HOSPITAL,https://threerivershospital.net/covid-19-information/covid-19-vaccine/,"507 Hospital Way|Brewster, WA 98812",,covid@trhospital.net,"Complete the registration link, and someone will reach out within the next business day to schedule.",2/9/21 17:01
OkanoganCountyOmakFamilyHealthCenters,Okanogan County,Omak,Family Health Centers,https://myfamilyhealth.org/covid-vaccine/,"1003 Koala|Omak, WA 98841|",800-660-2129,info@fhc.us,Please complete the vaccine sign up form,2/9/21 17:01
OkanoganCountyTonasketFamilyHealthCenters,Okanogan County,Tonasket,Family Health Centers,https://myfamilyhealth.org/covid-vaccine/,"106 S. Whitcomb|Tonasket, WA 98855|",800-660-2129,info@fhc.us,Please complete the vaccine sign up form,2/9/21 17:01
OkanoganCountyTonasketNORTHVALLEYHOSPITAL,Okanogan County,Tonasket,NORTH VALLEY HOSPITAL,https://www.nvhospital.org/covid-19,"203 South Western|Tonasket, WA 98855|",(509) 486-3191,johnmcreynolds@nvhospital.org,"Complete the form on the website, email it, and we will call you to schedule.",2/9/21 17:01
OkanoganCountyTwispFamilyHealthCenters,Okanogan County,Twisp,Family Health Centers,https://myfamilyhealth.org/covid-vaccine/,"541 W 2nd Ave|Twisp, WA 98840|",800-660-2129,info@fhc.us,Please sign up for the vaccine on our portal,2/9/21 17:01
PacificCountyIlwacoOCEANBEACHHOSPITAL,Pacific County,Ilwaco,OCEAN BEACH HOSPITAL,,"174 1st Ave N|Ilwaco, WA 98624|",(360) 642-6308,bslagle@oceanbeachhospital.com,,2/9/21 17:01
PacificCountyLongBeachPacificCountyHealthDepartment,Pacific County,Long Beach,Pacific County Health Department,,"7013 Sandridge Rd|Long Beach, WA 98631|",360-642-9407,info@pacificcountyhealth.com,call our call center,2/9/21 17:01
PacificCountyRaymondVALLEYVIEWHealthCenterRAYMOND,Pacific County,Raymond,VALLEY VIEW Health Center - RAYMOND,https://vvhc.org/,"300 Ocean Ave|Raymond, WA 98577|",(360) 942-3040,Covidphase@vvhc.org,email,2/9/21 17:01
PacificCountySouthBendPacificCountyHealthDepartment,Pacific County,South Bend,Pacific County Health Department,,"1216 W. Robert Bush Drive|South Bend, WA 98586|",(360) 875-9407,info@pacificcountyhealth.com,call our call center,2/9/21 17:01
PendOreilleCountyNewportFAMILYHEALTHCENTERNEWPORT,Pend Oreille County,Newport,FAMILY HEALTH CENTER - NEWPORT,,"714 W. Pine Street|Newport, WA 99156|",(509) 447-6332,,,2/9/21 17:01
PendOreilleCountyNewportSAFEWAY271159,Pend Oreille County,Newport,SAFEWAY #27-1159,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyNewport,"121 W Walnut St|Newport, WA 99156",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
PierceCountyBonneyLakeCostcoPharmacy,Pierce County,Bonney Lake,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctx9nlzg/?&e_id=5001,"9801 204th Ave E|Bonney Lake, WA 98391",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyBonneyLakeFredMeyerStoresBonneyLake,Pierce County,Bonney Lake,"Fred Meyer Stores, Bonney Lake",https://www.fredmeyer.com/rx/guest/get-vaccinated,"20901 Hwy 410|Bonney Lake, WA 98390|",253-891-7333,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyBonneyLakeSafewayPharmacy0544,Pierce County,Bonney Lake,Safeway Pharmacy 0544,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyBonneyLake,"21301 WA-410|Bonney Lake, WA 98391",21301 WA-410,,"Appointments are required. Please schedule on our website. If there are no dates listed, all appointments have been filled. Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyEatonvilleKIRKSPHARMACY,Pierce County,Eatonville,KIRK'S PHARMACY,https://kirkspharmacy.com/,"104 Mashell Ave N|Eatonville, WA 98328|",(360) 832-3121,eatonville@kirkspharmacy.com,,2/9/21 17:01
PierceCountyFircrestUniversityPlacePediatricClinic,Pierce County,Fircrest,University Place Pediatric Clinic,https://uppediatrics.com/,"1033 Regents Blvd|Suite 102|Fircrest, WA 98466|",253-564-1115,nurse@uppediatrics.com,Go to our website and click in the COVID-19 link,2/9/21 17:01
PierceCountyGigHarborCostcoPharmacy,Pierce County,Gig Harbor,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctxc6g1g/?&e_id=5043,"10990 HARBOR HILL DR|Gig Harbor, WA 98335",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyGigHarborFredMeyerStoresGigHarbor,Pierce County,Gig Harbor,"Fred Meyer Stores, Gig Harbor",https://www.fredmeyer.com/rx/guest/get-vaccinated,"5502 Point Fosdick Drive|Gig Harbor, WA 98335|",253-432-8830,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyGigHarborSTANTHONYHOSPITAL,Pierce County,Gig Harbor,ST ANTHONY HOSPITAL,https://www.chifranciscan.org/patients-and-visitors/covid-19/vaccine-information.html,"11567 Canterwood Blvd|Gig Harbor, WA 98332",,,"Vaccine is provided by appointment only. Please visit: COVID 19 Vaccine to schedule an appointment
If you have questions please call: 253-792-2385 8-4:30 seven days a week.",2/9/21 17:01
PierceCountyLakewoodSAFEWAY271645,Pierce County,Lakewood,SAFEWAY #27-1645,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyLakewood,"10223 Gravelly Lake Dr SW|Lakewood, WA 98499",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
PierceCountyLakewoodSeaMarLakewood,Pierce County,Lakewood,Sea Mar - Lakewood,https://www.seamar.org/covid-vaccine%C2%A0,"7424 Bridgeport Way W #103|Lakewood, WA 98499",,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website https://www.seamar.org/covid-vaccine to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
PierceCountyLakewoodSeaMarTillicumClinic,Pierce County,Lakewood,Sea Mar Tillicum Clinic,https://www.seamar.org/covid-vaccine.html,"14916 Washington Ave. SW|Lakewood, WA 98498|",253-280-9890,,"No appointment required. First come, first served",2/9/21 17:01
PierceCountyLakewoodSTCLAREHOSPITAL,Pierce County,Lakewood,ST CLARE HOSPITAL,https://www.chifranciscan.org/patients-and-visitors/covid-19/vaccine-information.html,"11315 Bridgeport Way SW|Lakewood, WA 98499|",(253) 792-2385,,"Vaccine is provided by appointment only. Please visit: COVID 19 Vaccine to schedule an appointment
If you have questions please call: 253-792-2385 8-4:30 seven days a week.",2/9/21 17:01
PierceCountyPuyallupALBERTSONSPHARMACY3106,Pierce County,Puyallup,ALBERTSON'S PHARMACY #3106,https://kordinator.mhealthcoach.net/vcl/SavonPharmacyPuyallup,"11012 canyon Rd E|Puyallup, WA 98373",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
PierceCountyPuyallupCostcoPharmacy,Pierce County,Puyallup,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctxdyzz0/?&e_id=5055,"1201 39TH AVE. SW|Puyallup, WA 98373",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyPuyallupFredMeyerStoresPuyallup,Pierce County,Puyallup,"Fred Meyer Stores, Puyallup",https://www.fredmeyer.com/rx/guest/get-vaccinated,"1100 N Meridian|Puyallup, WA 98371|",253-840-8183,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyPuyallupFredMeyerStoresSouthHill,Pierce County,Puyallup,"Fred Meyer Stores, South Hill",https://www.fredmeyer.com/rx/guest/get-vaccinated,"17404 Meridian East|Puyallup, WA 98375|",253-445-7873,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyPuyallupMultiCareGoodSamaritanEastMaincampus,Pierce County,Puyallup,MultiCare - Good Samaritan - East Main campus,,"1317 E. Main Ave|Puyallup, WA 98372",,,Appointments are required and are in high demand. Visit our COVID-19 vaccine page for the latest updates and scheduling information.,2/9/21 17:01
PierceCountyPuyallupSEAMARPUYALLUP,Pierce County,Puyallup,SEA MAR - PUYALLUP,https://www.seamar.org/covid-vaccine,"10217 125th Street, Court E|Puyallup, WA 98374",,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website https://www.seamar.org/covid-vaccine to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
PierceCountySpanawayFredMeyerStoresBethelStation,Pierce County,Spanaway,"Fred Meyer Stores, Bethel Station",https://www.fredmeyer.com/rx/guest/get-vaccinated,"22303 Mountian Hwy East|Spanaway, WA 98387|",253-875-4033,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountySumnerFredMeyerStoresSumner,Pierce County,Sumner,"Fred Meyer Stores, Sumner",https://www.fredmeyer.com/rx/guest/get-vaccinated,"1201 Valley Ave E|Sumner, WA 98390|",253-826-8433,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyTacomaActsPharmacyandHealthcareServices,Pierce County,Tacoma,Acts Pharmacy and Healthcare Services,https://www.actspharmacy.com/covid-19-vaccine,"1901 S Union Ave Building B Suite 2011|Tacoma, WA 98405",,,Vaccines are provided by appointment. Visit our COVID-19 vaccine link COVID-19 Vaccine - Acts Pharmacy and Healthcare Services. Please help us free up our phone lines and email by visiting our website (www.actspharmacy.com) for more details.,2/9/21 17:01
PierceCountyTacomaCostcoPharmacy,Pierce County,Tacoma,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctx8y0ns/?&e_id=4969,"2219 SOUTH 37TH STREET|Tacoma, WA 98409",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyTacomaFredMeyerStoresJamesCenter,Pierce County,Tacoma,"Fred Meyer Stores, James Center",https://www.fredmeyer.com/rx/guest/get-vaccinated,"6901 South 19th Street|Tacoma, WA 98466|",253-534-3033,,"Appointments are required.  Please schedule on our link. If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyTacomaFredMeyerStoresTacomaPacific,Pierce County,Tacoma,"Fred Meyer Stores, Tacoma Pacific",https://www.fredmeyer.com/rx/guest/get-vaccinated,"7250  S. Pacific Ave|Tacoma, WA 98408|",253-475-1994,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyTacomaFredMeyerStoresTacomaStevens,Pierce County,Tacoma,"Fred Meyer Stores, Tacoma Stevens",https://www.fredmeyer.com/rx/guest/get-vaccinated,"4505 S 19th St|Tacoma, WA 98405|",253-752-9110,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyTacomaLINCOLNPHARMACY,Pierce County,Tacoma,LINCOLN PHARMACY,https://www.lincolnrx.com/,"821 S 38th St|Tacoma, WA 98418|",(253) 473-1155,slawson@lincolnrx.com,"Please visit our website to schedule a visit.
For additional questions please contact slawson@lincolnrx.com",2/9/21 17:01
PierceCountyTacomaOMLifeHealthClinic,Pierce County,Tacoma,OMLife Health Clinic,https://www.covid19tacoma.com/pre-register,"2702 1/2 N Proctor|Suite C|Tacoma, WA 98407|",(253) 444-5511,,Pre-register through website.,2/9/21 17:01
PierceCountyTacomaSeaMarTacomaCushman,Pierce County,Tacoma,Sea Mar - Tacoma Cushman,https://www.seamar.org/covid-vaccine,"1112 S. Cushman Ave.|Tacoma, WA 98405",,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website https://www.seamar.org/covid-vaccine to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
PierceCountyTacomaSTJOSEPHMEDICALCENTER,Pierce County,Tacoma,ST JOSEPH MEDICAL CENTER,https://www.chifranciscan.org/patients-and-visitors/covid-19/vaccine-information.html,"1717 South J St|Tacoma, WA 98405",,,"Vaccine is provided by appointment only. Please visit: COVID 19 Vaccine to schedule an appointment
If you have questions please call: 253-792-2385 8-4:30 seven days a week.",2/9/21 17:01
PierceCountyTacomaTACOMAGENERALHOSPITAL,Pierce County,Tacoma,TACOMA GENERAL HOSPITAL,,"315 Martin Luther King Jr. Way|Tacoma, WA 98405",,,"Appointments are required and are in high demand. Visit our COVID-19 vaccine page for the latest updates and scheduling information.
(clinic is located across from Tacoma General Hospital in the Jackson Hall Bldg)",2/9/21 17:01
PierceCountyUniversityPlaceFredMeyerStoresUniversityPlace,Pierce County,University Place,"Fred Meyer Stores, University Place",https://www.fredmeyer.com/rx/guest/get-vaccinated,"6305 Bridgeport Way West|University Place, WA 98467|",253-460-4033,,"Appointments are required.  Please schedule on our link. If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
PierceCountyUniversityPlaceUNIVERSITYPLACEMEDICALCLINIC,Pierce County,University Place,UNIVERSITY PLACE MEDICAL CLINIC,,"4401 Bridgeport Way W.|University Place, WA 98466|",253-328-4088,contact@universityplaceclinic.com,,2/9/21 17:01
SanJuanCountyFridayHarborSanJuanCountyHealthCommunityServices,San Juan County,Friday Harbor,San Juan County Health & Community Services,https://www.sanjuanco.com/1737/COVID-Vaccine-Info,"145 Rhone St|Friday Harbor, WA 98250",,,"San Juan County Heath & Community Services is offering COVID-19 immunization clinics on San Juan, Orcas and Lopez Islands in accordance with current Washington State COVID vaccine phase guidelines. Please see our website for information on how to schedule an appointment.",2/9/21 17:01
SkagitCountyAnacortesISLANDMedicalCenterPharmacy,Skagit County,Anacortes,ISLAND Medical Center Pharmacy,https://islandhospital.org/coronavirus/,"1211 24th Street|Anacortes, WA 98221|",(360) 299-1367,covidvaccine.support@islandhospital.org,"Appointments are required. Please go to https://www.islandhospital.org/coronavirus/ to schedule an appointment. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
SkagitCountyBurlingtonCostcoPharmacy,Skagit County,Burlington,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctxdzb42/?&e_id=5057,"1725 S. BURLINGTON BLVD|Burlington, WA 98233",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SkagitCountyBurlingtonFredMeyerStoresBurlington,Skagit County,Burlington,"Fred Meyer Stores, Burlington",https://www.fredmeyer.com/rx/guest/get-vaccinated,"920 S Burlington Blvd|Burlington, WA 98233|",360-757-9133,,"Appointments are required.  Please schedule on our link. If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SkagitCountyConcreteSeaMarConcrete,Skagit County,Concrete,Sea Mar - Concrete,https://www.seamar.org/covid-vaccine,"7438 S D Ave|Concrete, WA 98237",,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
SkagitCountyMountVernonSkagitCountyPublicHealthattheSkagitCountyFairgrounds,Skagit County,Mount Vernon,Skagit County Public Health at the Skagit County Fairgrounds,https://www.skagitcounty.net/covidvaccine,"North Entrance at 1410 Virginia Street|Mount Vernon, WA 98273|",360-416-1500,,"Appointments are required.  Visit www.skagitcounty.net/covidvaccine. People without internet access can call 360-416-1500 for assistance. 
Clinics are dependent on vaccine allocations.",2/9/21 17:01
SkagitCountyMountVernonHAGGENPHARMACY3450,Skagit County,Mount Vernon,HAGGEN PHARMACY #3450,https://kordinator.mhealthcoach.net/vcl/HaggenPharmacyMtVernon,"2601 E Division St|Mount Vernon, WA 98274",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
SkagitCountyMountVernonSEAMARMTVERNON,Skagit County,Mount Vernon,SEA MAR - MT VERNON,https://www.seamar.org/covid-vaccine,"1400 N LaVenture Rd|Mount Vernon, WA 98273|",(360) 510-9862,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
SkagitCountyMountVernonSeaMarSkagitValley,Skagit County,Mount Vernon,Sea Mar - Skagit Valley,https://www.seamar.org/covid-vaccine,"125 N 18th St.|Mount Vernon, WA 98273",,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website https://www.seamar.org/covid-vaccine to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
SkagitCountyMountVernonSkagitCountyPublicHealth,Skagit County,Mount Vernon,Skagit County Public Health,https://skagitcounty.net/covidvaccine,"700 S. 2nd Street|Mount Vernon, WA 98273",,,"Skagit County Public Health COVID Vaccine Hotline
Call center open Monday through Saturday from 07:30 am to 6:00 pm
360-416-1500 for those with questions or needing assistance in phase evaluation or finding vaccine locations.",2/9/21 17:01
SkagitCountyMountVernonSkagitRegionalHealthVaccineClinic,Skagit County,Mount Vernon,Skagit Regional Health - Vaccine Clinic,,"425 S 13th Street|Mount Vernon, WA 98274",,,"Appointments are required. For vaccine scheduling information, please visit www.skagitregionalhealth.org/covid-vaccine.",2/9/21 17:01
SkagitCountySedroWoolleySchaffnerPharmacy,Skagit County,Sedro Woolley,Schaffner Pharmacy,https://www.schaffnerpharmacy.com/,"1990 Hospital Drive|Suite 120|Sedro Woolley, WA 98284",,,,2/9/21 17:01
SkamaniaCountyStevensonNorthShoreMedicalGroup,Skamania County,Stevenson,NorthShore Medical Group,https://northshore-medical.com/,"875 SW Rock Creek Drive|Stevenson, WA 98648|",(509) 493-2133,,call,2/9/21 17:01
